source,target,distance,time_ns,relaxed
3680314006,369910053,13897,208178792,1030026
1034079070,3443519169,7227,70203000,422400
1233762972,3190136271,7029,105917916,633261
313927853,3051432601,14530,195371958,937639
1324014001,281707074,9488,178481625,935540
473594054,1586051055,12618,106514625,672016
1168350377,4927543547,20784,208601167,1134065
1163347709,2423853314,4824,25600500,178316
5294658747,1169669981,15803,156146208,888927
3073204574,391146587,18611,173441958,993537
288884134,717297573,4127,11365209,84743
1722997161,4927486814,2040,3513625,27553
1579844245,1532644555,5633,107791750,436257
1144142910,2631260750,20687,188095667,1038067
1535682264,6161429,8196,119545125,717125
1583987242,27380526,17520,204222292,1169197
479246311,1676720313,5241,37042291,245107
2376477657,3712247366,16901,221829000,1046410
344870609,1164768794,20592,201122083,1140515
1707108145,271843906,10855,149614125,712253
459781301,898733693,1215,739167,5908
3330556440,281260936,5292,60461875,386333
119286695,245794872,7525,104213083,633873
4733021960,5312613623,5484,84014000,443634
1142993260,3120058021,4784,74399792,432148
287326225,493428607,4135,56506500,373239
4200198434,671532714,10476,109516459,679580
3783446585,2489387094,3582,36992417,249729
247956770,289241937,9639,151355583,820526
311811541,608653499,13868,234133875,1145845
546864598,1338797090,7650,109362959,667298
949481335,265900859,6031,56589459,364994
2070600170,4252216501,11960,176506458,987861
2372991717,26915205,19722,221456250,1140113
391104567,307398232,14320,96213083,607894
1130139158,1126297288,17476,183059542,1059453
117266,1228985511,5157,79656333,362034
611218981,2371590608,7875,85602208,469956
2790506139,76812640,11691,191344417,1025263
313316518,917365878,9936,70667458,443095
73184165,1667251576,12863,204982666,1044140
899417698,3039174039,3942,42377042,275323
918508104,4127957304,10765,191544708,1044400
2801633506,1848735405,4573,50011167,333055
2343073339,2474172952,15776,202127000,959614
287272533,1586671638,5680,79689000,468388
327493705,61105022,23676,200037000,1171373
130550362,4982960405,6552,57242666,382498
1586671678,1412400753,7990,148894667,720100
321350014,4366783443,5655,11628625,89054
671906263,4788497834,2682,9567208,73316
1148158333,476901066,2507,19309708,124772
1414879569,1224605343,6477,99769833,567807
560155475,7918301,13545,100524250,639145
1100923656,2482644538,9681,72452667,445676
1124844543,410937248,7004,42439791,281772
2485455720,258361442,16221,180510959,876302
1509635016,1415215721,17076,191368125,1098604
1102860809,1516815708,12853,174460167,903814
1458501918,1106265280,13067,127431000,771394
1296445291,2037152999,5161,25809708,196054
416000456,3627159031,4209,48347083,322147
4578419517,287029052,7495,67803459,411459
4927483704,252245366,5832,44487791,302813
296442401,2572093602,17381,208457917,1018575
2519056891,3682028655,4623,61159792,396938
1575629238,3289962660,6883,17998000,128162
1580191154,2217267351,4551,48360000,321135
1290009677,5236424986,4186,47384000,320524
1031992116,2465042979,12160,130257000,806324
2990568647,288665936,16005,194337875,995631
307406877,2942120414,16580,162527250,934082
3714796489,1682334667,13906,155451500,861381
15043533,2349153351,5209,80014625,474333
26582073,3648168451,15407,223932167,1065530
95377921,360752413,14529,163011166,930398
1127734992,279736710,10112,112658791,595576
406455542,4266373783,581,1206500,10275
26593048,1612703774,1732,15702709,112879
251549348,413914843,5455,73825875,440140
426957836,5216685217,9251,152742417,819064
1105675292,124035143,8625,85459209,511253
3256262627,4619249186,6953,88661250,378364
15043535,254258949,9513,167546833,824818
26981831,2208536115,1964,6101291,38275
1102894270,277233340,12633,163726709,879701
413370360,391317896,9694,133859375,785512
2330258924,1411315293,10216,75368500,478733
1080722294,324742487,13586,193505959,952653
293884911,2194415462,7027,49984750,340887
495486771,2411743261,17025,185851500,1065957
29216266,312113695,12306,105870667,509948
1609866366,1616870191,14474,196307125,1094070
33153439,281955188,8923,105295792,542318
3211379128,266660801,2523,9026458,69192
313285662,293507779,14744,116474000,729616
4851298271,1100808219,19172,191156875,1115063
2324852837,395804524,6237,24742292,184495
9786615,289548071,12097,155052834,801997
2701775150,679013099,4109,38428375,245635
367074314,583233954,10350,80751291,409410
1426697589,388995456,12737,132783500,761534
2762383273,252262562,6135,42696375,287355
339031397,265568586,13318,104401000,668727
1987216301,1182898394,3289,22708042,168597
373113825,2319508720,14013,150149625,830755
2033041428,1426275504,8579,53139458,372486
259817094,4934935605,10650,133500709,658392
489791410,252088081,9851,103106084,648906
4895458597,576873451,8896,56505292,368066
604694688,3316304218,8556,92209583,542219
151025025,266165069,7767,101295209,612345
1330008590,287088712,15523,230142834,1071570
354060094,3473562513,5293,73443875,421987
2989919520,4366884919,10429,187542250,1018178
923007408,435264251,6301,109399125,532752
364333509,122082335,4508,45335416,299020
1350242487,4112433537,4986,23464250,177648
4718613593,1097309580,2019,12700625,100053
370264516,4896077632,2786,7680042,58322
831905205,3036023035,4558,17602958,132777
1147522539,2975094359,19117,195122625,1057576
15043915,727567890,4504,52728792,344659
292572198,1117459847,13470,129745125,643177
3780130739,4198350601,16311,198335833,1121506
290596559,1210552965,14912,156341167,894016
533429407,2064284486,3133,7124667,53274
3378146202,1328815622,2900,15320042,111508
286982652,292946874,5854,33444584,224989
3118448604,308822076,4129,48678458,328502
1620509611,5032201364,12444,129224333,673799
4202690824,265543182,12502,122243750,772303
1593064640,307398242,9535,46410833,311557
881415446,1583088213,3010,15283208,112229
1383076535,2042049818,6904,85408875,499702
3314680434,1126400359,2112,5490666,40569
1312368562,1102708329,13747,225359000,1115977
1292337004,2817426661,3003,17266666,113009
31004173,1863685190,7183,54179208,348759
1163347683,2560613591,12891,155928042,843748
1479437841,271903992,5095,22994750,172711
277547617,1246225040,12391,94973542,529633
1117584712,293802789,4871,32114750,215302
2214440677,1158824233,7330,74159166,434496
321445329,8091667,3462,28673625,201869
1576077570,270143565,4515,45243375,300797
3555421358,277627008,13369,204107000,1122309
4511983301,1106381692,2797,15394500,111378
288992599,1582971323,5940,64060417,283537
4719285546,1089544639,7363,104895208,584376
2058835840,4519617425,3430,26623834,184959
4195722890,2203723678,3184,37629708,245735
2516115279,3783964948,7121,100354666,595359
1893903631,3474305084,10054,100174250,615587
1569589944,4718431397,15957,190166791,1089823
3942505791,1028820023,12623,96491583,474311
387464651,2600557306,15419,164101459,928615
3724876077,1575319401,6733,60011667,404163
1700287710,1189995580,19285,207448083,1071768
1087586900,413190532,3054,17179167,124407
2268248353,2586473993,13056,176149875,959718
4339308485,1581230654,9068,96845250,586786
493511581,371813117,6243,82442542,494967
264991161,34023991,12081,209111917,1088243
1181000976,295335798,6673,69878625,410556
3351406312,280229649,8661,54243375,372195
