source,target,distance,time_ns,relaxed
412057622,1987216194,5870,50772167,270395
4217822359,4788446907,17636,194346292,911303
10706425,1983375709,11945,144722042,733118
1144142401,1879757784,16791,197925959,908402
1752931927,3941233913,16352,240433667,954563
608647125,4173955948,8324,70692667,370027
2506835607,2058835714,12269,193278250,867515
4279772466,795154766,19951,208987083,940307
3775355512,2570413689,15873,184508625,858921
280230956,1587649360,7545,53465042,290517
30561459,303486449,4729,34167667,203965
1616662411,813750220,1562,3347875,23711
1052737643,731311262,11200,213159208,848320
3153841758,1098353796,4479,17389250,95810
367717836,3768862242,14289,201215959,917597
3965568504,262137527,12098,207068958,918359
1144431166,1119624068,13109,157582875,776345
705052448,3455421616,2513,7252666,47970
323249527,61186071,358,748375,5314
2362695143,3339337075,18586,184233334,852755
117989,332494243,10233,120250208,430259
560011254,717727827,5778,55924500,271525
386162971,117995,8722,43754834,229016
268819909,4021042547,15443,216103333,990553
3344788176,2395268401,16529,208120292,938928
1783343678,1152808843,12953,116276125,586368
1325760742,2790339141,7679,59359417,308078
288862125,1137569978,11689,132294250,645486
321436887,3708603819,13802,221597125,860675
4569433058,310451124,8736,75036375,391501
2524014383,123892730,3719,15515125,92308
365956661,1120127247,7942,72175167,362385
2282149162,3241541557,10243,75319500,390423
257426808,287827182,5876,44312292,248505
1102901514,861288266,12513,170110292,778164
224380507,2063782552,13971,149942625,747446
1504268516,2942120060,1340,1014708,6807
1484845180,1123192439,21056,219522667,1041106
1771845773,339559115,8830,81886625,415329
3174516856,318238768,9745,101485667,403080
411497447,356697243,1559,1196042,8691
1019838812,2144148698,11426,201791167,894109
556163112,4125504494,13764,205511625,949576
366949531,493428493,7038,54045916,291466
2881032840,1633931157,9333,107333250,456225
281894466,1326770594,12242,119564125,602279
3063299220,417816266,2679,8245208,52048
338867123,3724851949,222,364667,2595
250054742,4349105168,16304,189655750,893181
2059672147,312591620,11969,107996667,544963
4883084785,1239268329,4964,18903834,109175
94137365,3739701233,4562,23150750,140576
277532635,1578710270,2154,6244709,40831
34825101,4035288008,3804,22487583,40441
315981850,945297565,7316,89012750,413003
1594315516,2755831327,12571,193961542,855231
322831252,30434776,20271,204358000,977166
1669468928,3576750836,2735,17802958,103996
481123391,2718828697,9154,19804542,111937
293461053,2064284523,4003,46613291,185567
272497892,1600334581,11004,112817291,544063
471781698,301056794,19940,198956000,935069
4158227686,313366853,3254,9203584,57227
3142707474,1538435926,9107,97199042,462618
2458454808,1124844451,7978,47451042,253131
1269551050,691257187,5442,48136459,154064
928408473,2193030293,5712,37147875,202193
2063395811,699179263,13050,212068459,913166
3937678854,2686633432,4130,10076459,65880
3721695661,16287516,8478,41741459,226907
464237608,2497583440,8217,89846709,436959
1785703645,1105109281,2143,3031125,19859
5258030964,2844117690,10125,102405041,513305
2343649316,1138883143,2850,20379875,122254
4955386062,4847380473,7510,44457750,239345
502334860,1230409606,12301,202962583,871793
322505904,1469822477,9445,59524167,325213
1411519565,1577081194,10824,123818500,605148
5266327846,269165967,6355,56666625,307336
1352341226,392631840,17231,228978917,953129
1699732935,4688391741,1308,6520375,41002
27135985,925858396,14157,210845417,973440
3205362676,571346114,4833,32571959,185227
1571237999,87285680,14129,174901375,813123
1306044624,809733632,7048,36110958,214869
5031978017,444424600,6334,62071792,262832
3076821869,268692712,1463,3446917,22791
1996716930,3447875429,1654,9790917,57368
2338495009,2492396021,13165,203664833,932666
109803885,1101887043,17074,181742708,853122
5388991442,1228448240,13989,243784750,985213
1477347790,3827108470,14113,201032000,851539
289549253,4208635124,17899,217910792,970474
280718863,113581105,9691,92539167,395895
2599610024,2990364104,10242,71286166,368324
410937239,1149258074,2848,5893125,39564
447840943,1485187690,7329,66800542,351717
63757757,1087084194,19780,209984666,981094
5045148952,1304250267,2674,5232625,33334
4233387618,252111235,11518,141517542,591883
243048968,1081949256,13588,148801625,738886
881236330,706454247,13128,127866459,645781
504929078,2670676622,11843,114175708,573608
224416934,1222321769,12775,156294750,685800
459829270,4927537226,13924,184515459,854837
2776380388,2045255380,12161,206829208,844010
2319014374,1977122407,14755,163861167,751184
2978131147,727307960,11972,92906791,476867
270457578,670671910,10814,95950542,474792
290625644,316254775,11754,119976792,543533
4703998180,2267434505,2478,1867125,11643
702941659,292945925,3595,14017875,87251
12982506,1431081401,4340,19007291,115888
1121892252,2217267303,9239,82530250,408182
2397780064,2427958736,13077,73228333,390905
1153395777,3771825672,12964,181848167,807089
4926851233,2242621695,14513,119891667,545740
1427489393,3903709037,11031,73182958,375827
14835457,4513737680,15305,145153166,733082
4929390598,2983242334,8597,81122125,419444
3196013474,253942869,543,700292,4642
47056812,798578774,8716,65604583,341850
312487819,635320137,7586,77675125,385378
97991105,1082833359,5790,27573667,111728
1569970492,1841964231,16402,243520500,1069693
279828688,3962447236,4627,12507000,74936
343473437,1456757493,13137,73033667,385023
27113046,968513831,6749,71029291,373048
409589109,2661361815,5347,27988833,161581
307824048,111720882,3135,6020000,41760
4100072480,288752404,6080,39496583,228239
1576155373,338408663,4533,24111583,145871
304137906,3474305658,18373,237179042,1006529
1630549569,1404517889,11076,139446292,673116
4558336555,1216918790,20547,199947459,946295
4237339002,1600079374,4879,28579833,167601
317191228,1690463349,10386,141347458,584388
757470354,573376709,9291,58813000,314745
411667989,358952034,6176,63160417,314389
605019162,1587137794,7802,30034042,165704
2430493259,351861450,2179,5929500,38466
1064956172,383801529,1665,11674708,71382
284828629,1164866637,9002,63261375,331897
1495655990,1355591294,13126,167408542,750476
624313202,2062275335,8419,70192166,360774
732923685,4895813497,8221,68706250,367578
124166301,1126867482,8474,69862084,381148
881236325,1342328198,20151,204555417,959304
2346905724,3701570916,10920,139947000,697590
2084200435,410838918,12105,227890000,947522
930395932,5076571984,676,171833,1228
292460460,333177953,15366,205016417,927673
1170903192,1107711977,11793,68290583,351532
3200315935,1430826546,7587,58192417,321444
1177482946,97755637,11015,111449958,504062
5166024951,272497856,8178,50160083,262287
1467514281,4165598106,10365,182692083,810380
1819742948,4095982099,10885,73995250,381348
60691945,3487727555,11844,181021417,838669
1276523534,3047325766,10996,181488708,750349
940003299,497787508,484,476834,3210
5387579188,1119629040,6363,43281000,238033
746346175,2372992044,8599,68760875,358014
