source,target,distance,time_ns,relaxed
4397118126,1079392165,6871,123182583,612657
772836688,280870283,7167,148881167,640248
1829797461,254946094,16549,201903791,966997
2428988693,1225951973,9745,192968000,878563
1114578265,2621679058,12330,159932166,778836
267246483,890474616,6889,64229375,269330
4508478774,4579139178,19579,195840375,922127
265008650,890428294,17677,228474208,1111530
1142834128,1415215756,15611,234053083,1080128
570615,2332830343,7287,80284250,377260
1033771216,112366125,6415,76859709,369213
1533888601,1105292229,7446,136984791,665176
4934266954,411667804,6047,75230375,340459
3810408190,3235286387,3735,62514834,263193
34023968,11056225,646,15380250,43156
420319887,1176678763,2327,12477667,34886
387495966,2381463114,17944,239900042,1139462
3164465008,3811075364,5085,90779750,383904
17176992,2579953706,18185,232247459,1120421
2786391675,277450099,1196,4247208,10511
1153162987,271750974,11929,164384875,783678
1278550082,2393576436,2750,33820917,137655
930000,691259225,346,2529458,4510
312113692,890428292,10322,189926583,842919
4385048749,505373095,17208,195356875,899651
1114069056,409183026,4914,52203083,227174
1783081234,3216498722,8906,202095416,843267
1097309682,2897885940,5030,76856041,335053
670674054,2387130153,11551,153829833,726142
2501694026,310275258,18743,228692083,1034848
2054835129,5020165035,10616,110047584,513294
1086808074,437089449,1192,7461334,20356
3468577841,467076501,17802,208131958,988807
3266114538,1248811654,15698,194236750,943705
1172671415,437117929,10661,125305167,586363
35518478,724111523,13561,104396417,452374
882215947,280470867,1648,11998500,34662
1582223181,3901171621,5689,101396875,464662
2388294463,4902882054,8328,73876667,359471
1293973862,2066853046,2893,55309084,212285
2370730851,841150387,12986,169998792,795759
383908419,3421048221,13985,207023417,972473
224491128,27490666,15805,221495500,1051149
303793198,855542671,6612,58223667,239178
4183146908,5228844175,14918,136070375,673982
337834275,2355285811,2459,18525209,58659
2586473903,458983461,7080,57016084,240692
291885914,315981783,19271,207657750,1050287
3309755174,3063299215,3743,65422167,269971
965941673,409116545,4813,94343291,398441
273406711,5041494341,6657,103132375,457867
230116518,1931807580,7254,59590292,248260
4125266133,1860238313,20136,231311083,1101832
2342437708,1093669552,5000,63363208,266233
1587113832,2291207647,2774,41516417,162196
450126467,2611394285,4034,70440542,310851
3422178859,2332905617,12500,206844333,1008089
456342810,1100420184,7392,56200708,241920
2352340392,1402096056,10200,116634750,563440
1582402446,390070456,3118,45121333,186308
5018787209,250227924,5347,39255500,164042
3194668113,3340808185,4854,67987542,293389
387486299,2284870684,3894,30185959,110219
1125193384,319834509,18978,223757959,1106598
4377876661,8082883,10959,191288917,917572
262353951,257427428,10934,82155500,385332
450955380,3820788382,9983,148785291,751464
3498915616,1763648060,20219,229115667,1131573
256277770,725896681,9052,67274125,303947
1428129218,2353532622,18739,216531334,1029133
2566209784,2390788208,13516,184284375,866010
1893819659,288218471,3920,65556666,274719
820447533,287827171,12934,104109750,502061
901223945,280704590,1400,6414917,16671
477274281,2720470959,3576,11874667,33836
288775673,1141260755,17194,196943583,905164
258892494,1362211176,14438,240580000,1089542
2587404279,269935496,10083,109047417,483580
4209719894,861057247,4774,110572125,425399
359964647,400957996,3908,61198375,249593
529976948,173986967,976,3692292,8495
71639648,29977438,14549,212825208,1002873
1086032593,1412514333,16010,139976500,695409
289549434,1126399904,4138,25460291,97395
416620357,3785796256,8544,160586209,794939
1247495780,2082989396,8114,79823083,380265
3154898714,5123859058,6991,116996416,514856
5272071011,2656872469,14721,140249583,727433
1510041533,2606657099,6286,107357084,512181
1172142179,27113108,6945,62524333,268469
288874296,1106499839,10891,207282583,940885
361435220,265111824,8547,171732750,810326
687711906,1996716965,15867,236886000,1109943
1440920069,3269587298,9486,115759834,493366
4169897291,691259172,3766,61911167,244613
27039681,266814202,11031,99665833,470417
1199769319,4811715729,3028,45857417,180227
5049289115,3283803998,1958,23341917,87795
1595322958,2357948610,11023,110991625,494803
402664762,1224773081,3575,60125250,242279
387804055,441303580,6337,130151792,622980
1924991791,291888182,817,4776917,11214
1583979594,343240271,14647,227701792,1152097
743400098,252246128,2538,27163250,98188
860222878,1416152326,13889,221270750,1058753
1879436527,2286010345,4791,72279750,317261
1988122961,904028432,17039,211967291,1012039
4882009698,83745260,5015,36307959,144710
3560559229,2188424370,3335,40549458,171509
247936589,286982677,9871,93768917,430358
928408611,263950896,12833,216295125,1044122
3102627878,3406832302,15373,180838625,864245
289550216,5284856473,15738,191265125,900013
1676916962,1267350233,6071,64618625,301231
4180986136,4409782015,14731,137349125,720273
1691050266,1282837337,14046,149384417,772493
2647920705,1092359516,12351,163333583,791432
4560719978,268690828,16626,216025792,1062136
3031728015,1689283233,12752,184964250,862887
4864184683,351865655,9447,79864292,391496
639307014,3104131783,7994,153219583,690932
514367797,769214331,7841,137107958,687081
1104539307,272269739,17033,223203167,1079699
3220472197,1107618182,12832,195700250,940485
1590854247,303648775,11785,103390958,499239
2042049546,2179726248,12757,131562833,681480
312329746,281975296,6184,104287083,437901
3267291942,1189944733,4162,69820459,312813
281169307,288396038,14634,211226375,934448
1111591754,21063394,8940,153903166,733810
255619160,510417104,5544,107052458,445718
2876766383,3382698837,3963,61965834,254302
3283225026,1394217866,3859,69461500,290925
14962136,27130791,17668,244335500,1166209
64712599,2397013846,4886,53684500,220582
4208636798,3470915542,14911,176828875,836361
416000486,4010125699,7264,141896541,686447
480415026,2178824974,19569,216976833,1012343
2512161913,3403922889,2320,21225083,75135
246746655,1456162731,8608,66141375,301957
2632484266,1099424323,17503,192884917,859475
984427134,1092112512,11798,185096125,813660
1075498235,267369916,5882,116490791,544050
2285047066,4460533394,2105,9743917,26545
294019011,1685235943,11729,117420667,586104
1302378794,824398185,4474,31101000,117343
1930533046,330076396,10069,205925792,940811
547109598,3440132178,5750,84610291,401740
497547343,316993288,3732,67229709,280999
1114821574,4327466847,5295,32384209,126385
412057622,1987216194,5870,122873500,512053
4217822359,4788446907,17636,225442791,1090764
10706425,1983375709,11945,114220583,559737
1144142401,1879757784,16791,193262834,852208
1752931927,3941233913,16352,198449708,925951
608647125,4173955948,8324,77391250,371383
2506835607,2058835714,12269,184105500,873246
4279772466,795154766,19951,278274042,1133370
