source,target,distance,time_ns,relaxed
3789973405,1202766232,11529,3362333,892
1123888201,4154186305,13621,2913084,924
5408487937,4354800862,8346,2845333,970
413709451,2032261931,15641,3511584,1222
1015000236,147451,10504,3568292,1488
254585763,1187221160,2584,2002500,488
411273872,8084679,14191,3793458,1495
624549209,285887565,8879,3410250,1192
21455270,5037699267,9716,3213250,1085
26026743,4016880194,2312,2037750,434
1227324190,514309828,9805,2941958,978
1569969855,351864637,5158,3117333,945
1714706046,1380683006,2045,1476791,285
1122550748,288030689,13556,3582500,1234
149198645,1203068567,3365,2175792,669
1829480953,311166685,9386,3416791,1062
391525690,480997966,8706,2912250,848
261030679,2059672306,7691,3351417,1227
2598980876,375589401,13152,3554292,1113
767547764,1187220792,7625,4168291,1286
124503461,1961193631,14996,2576709,733
4140432366,3580026466,14963,3785542,1413
1195317092,351087976,5776,3021709,1085
8085012,1068482558,12314,3164209,1330
1267087124,5351351503,8474,3247459,1027
2346508892,25256980,3482,2635959,937
3729974946,1418539549,10599,3343000,1115
1601440436,26672549,18386,3338583,1197
1224506171,250380133,10397,3060750,1049
417198064,1429065809,6204,3083500,907
2917412853,1417629578,8086,2700833,746
1129369839,484762204,18533,3542250,1112
1128414083,1559558544,16897,3280875,1225
2514808767,4858602773,18103,3104458,947
1091205487,1181345645,8298,3077375,811
109803880,1612703948,6481,2760833,943
2072572082,1562386492,6678,2906416,833
277628647,4995403609,7424,2987334,884
2061373846,2456155623,4689,2777250,969
566364078,2888071301,19216,3284625,1128
608133629,1231103827,9708,2831416,879
1242371996,223258575,14061,3493834,1015
1109308104,4186939081,19107,3289583,904
1411329675,4955344242,5390,2673959,811
3657801298,566199561,8577,3485334,1010
1747315639,265553229,8439,3309000,923
4093647768,230089895,6328,2569000,954
1102866599,1689548715,2612,2005542,499
576698732,416326710,13144,3159250,872
4433123747,2476357416,1856,1426625,240
1283394876,332493409,6905,3749709,1120
4428260306,285884733,20778,3372791,1194
271243293,4294295718,9596,3638792,1028
291965662,1410755043,610,666042,55
2830834223,253775741,4293,2144541,589
4534588682,285884620,1062,1977167,499
1128084736,251194892,2134,1177792,170
271923269,4775918723,12671,3279250,1020
1188979632,4125266397,11088,3353792,976
5281037887,1727204771,5185,2502875,648
262197628,3316304442,4605,3237125,967
434134718,1397991245,6365,2587167,774
1138763671,5030971260,5892,2736500,641
3878368702,1345592284,12477,3791708,1150
2322793836,4778520400,14518,3431542,1072
5299795914,305717022,5871,3170375,743
29216258,1287145427,7642,2687458,738
1578752502,3817360583,599,1124417,232
3417507050,3957216011,15440,3247416,1282
3673871049,770318791,4374,2292667,524
443052935,27349164,694,2333542,560
7481061,443880093,14078,2571917,736
1611478812,4954186450,6423,2661125,669
280455883,4955362693,7670,2940291,813
1066061546,3859880455,11580,3017542,1038
1166932645,34002201,5278,2424958,719
282018611,3720449090,6868,2840500,721
2362720293,4910920410,13104,3357875,1169
4274467193,503726722,3553,2346000,629
1175487286,1088186812,11022,3516750,1135
252587176,1170674582,6930,2896083,812
130548803,1342979240,2280,1997042,418
408434339,3280610534,3399,2988958,1043
1906695223,792538742,4777,2803750,755
416002684,2515937100,3290,2409333,581
4955394537,290284169,17399,2962750,877
28785044,665829364,9914,3489334,1200
2990545083,389000653,10964,4083000,1509
4875732114,446305576,14835,3498125,1250
1036434865,1483749216,9271,3248083,1214
1142943968,5234514283,2294,1178334,214
1823411778,3639852718,2438,1661750,274
4775918732,1190350042,3067,1795083,362
5368286549,1165651831,5192,2106917,441
4886591161,1680736103,15504,3026166,981
2377210741,4320933420,6226,2595500,708
624596795,798613487,7804,3316542,888
30146331,1562892894,9228,3212042,914
27039685,1426943811,13400,3268167,1237
1139337460,60885252,14323,3361291,1309
262368317,4194628783,7657,2306291,651
2893681112,2598009453,8319,2397625,701
414114342,3476471959,7279,2810250,790
271320932,2334273177,8627,3962291,1092
3791027861,957836722,4380,2291084,555
2992211111,3762046674,13447,3384000,1046
1110810739,3221870005,8989,3107417,1034
1125412900,3038279773,8100,3297167,1060
1093669951,4339307750,14314,3222792,1098
300854104,866871599,15882,3714292,1400
1278438410,2128141763,7537,3168584,934
105000954,251075279,4167,2125083,553
2300233209,71535670,3432,2232750,549
1587159452,4927550347,6585,2674208,722
1175869850,2301768702,7016,2865375,874
27113220,3073272349,2657,1764750,353
1761519473,264991011,4219,2481500,630
1601688515,280276690,11081,3062750,885
359969293,2374683346,14912,3572000,1158
3474815712,516553767,5329,2647584,690
2566209691,411273954,10854,2978833,914
279736617,283136201,8268,2739750,677
1948125772,30945242,15042,3291792,1287
2520774249,1213393385,5576,3072250,765
455573328,2457667664,126,594750,37
1834669018,662560637,7257,3097708,957
1097006012,1926705277,16779,3445416,1325
1390180356,283765000,14338,3807417,1307
280950552,2939234275,4659,2341084,578
1786846403,201410044,8345,3392375,1182
490368186,4108811862,6652,2896000,882
1569589910,351864566,8405,3583542,1262
1577434618,281781089,3683,2377542,605
1130987984,2372774908,14534,4831333,1633
1689283168,4482818086,4207,3479959,904
4749436502,4469386372,11991,3324792,1063
627009154,2524014390,1478,1003000,124
1226039976,2117478877,2199,2045209,454
1326925876,1298675088,6702,2401417,680
1622480578,1186589065,1159,1469791,204
3476471802,192744114,3274,2010250,447
4129975631,1426857821,1942,1479083,300
2868600894,1597760771,7927,2689709,685
1561610720,875899723,3696,2267417,637
29972551,1123151519,12883,3750666,1129
4713940028,681680137,15817,3418416,1072
3017793636,1618911854,12770,3108083,1203
1531096573,1175270634,17777,3639166,1313
1681766235,1025742049,464,1457542,247
664755705,333993042,7223,2844541,776
587687076,2272963562,6170,2953000,794
26202815,2619629347,278,881250,101
2500332251,660910371,8129,3023166,827
4316785695,1582293904,17270,3236208,1164
3504665531,1452693907,10473,3292417,1132
747276836,303648775,11248,3843500,1369
1063760878,570504,1847,2317750,677
2334818732,533774136,4103,2581416,732
287309878,1622480757,11588,3374458,1351
3267683031,30554881,1566,2133375,530
279727728,457556488,2447,1512959,347
442905002,94049646,1766,2243042,680
798192586,269938957,4081,2483875,585
34016738,450331227,1049,944958,124
2789344537,1405233558,4769,2147667,557
2306872648,4778520368,1693,1387125,250
882213079,1296837606,2471,1810458,400
224491339,149125372,4930,2504667,674
27164336,288136568,5789,2983875,905
1125180329,2623448660,3119,2044583,545
1116342869,341957240,8227,2617791,650
339249572,1216918473,9960,2959916,788
2512547511,3244258139,4215,2351750,554
4401232812,2047035042,8053,2694542,814
3379333403,15043918,12194,2998167,1210
288795298,2788510479,10632,4665417,1160
421869892,70363644,19809,3779125,1247
301150329,5351222891,10760,3635250,988
339231982,1125426384,14399,3217458,947
4180482744,671485672,5102,2791917,631
1174036098,288136434,13373,3302958,1169
2331621308,529433939,12789,2796084,948
510591057,1288144253,17158,3515166,1172
278500081,3255541539,11118,3071208,1259
1212316654,13350868,14630,3477709,1261
4384307701,2538739088,11693,3413000,994
4702314637,3854493326,9167,3810417,1329
264515552,2705939346,6467,2672625,710
261727623,1631821440,4211,2487750,501
1098353815,4738358690,2242,1708500,254
4371196219,568557660,17856,3608875,1390
1099704276,4195690538,15672,4299792,1206
308821345,2305565704,14839,2972750,969
2273397871,2140013324,7318,3282166,1073
1027101218,1984698082,11960,2987208,1040
4378531973,4872933659,6592,2672583,706
1784882791,27166640,2731,2090208,547
16287487,1600334562,9310,3527708,1253
371832484,3256262549,3975,2728833,923
2252644035,17923930,11881,2699250,879
1164030405,4818098607,16872,3028416,1001
4443384475,306245428,7316,2522541,741
3962447369,1624037669,6030,2677000,772
1216537942,1355318130,1642,1154667,201
1268120047,405145615,4048,2661583,763
1038264123,3231556708,2834,2282708,716
2514485905,1105391230,5233,2453917,665
273409991,302773466,8030,3248500,966
1290807598,31736690,15762,3412708,1335
352709436,284964955,13204,3293542,1166
308667844,1814161207,8543,4513958,1623
1224776053,2411230520,15809,3401416,1242
3310153924,1262419400,4275,2815125,594
2618540317,1352908268,3001,2546125,862
4718194409,3756174656,5480,2545416,707
1235136212,27039700,20218,3360666,1131
3577417298,569633284,1836,2032375,589
289888654,4927554942,14617,3542875,1347
1589152956,1107651395,8230,3387833,1116
34016723,417916605,13498,3011000,1010
4842245802,4128797994,4518,2384042,500
430787225,1699256732,19644,3576084,1179
566611952,2928431535,4155,2488250,595
287940622,4548857272,8175,3164125,1075
250351025,281443909,6275,2906167,841
4142848850,2386852860,13294,2758292,922
1725602719,4927554580,7831,3572750,1219
4785282874,1296626353,4685,2282500,601
1802654578,1911929057,12562,3905458,1428
1379388012,3910395548,9163,2752291,835
3096329096,211486192,9294,3965792,1209
2423362925,3306151734,11748,3651750,1225
1579925228,413221586,3334,2586000,770
1893903628,321437326,10197,2877625,862
3583904909,3887956364,1372,828250,65
570523227,262364863,6963,2294541,637
2252084179,4955440898,11911,4167875,1445
1096227957,3447426345,12970,3560625,1332
2516115319,27137171,14463,3185458,1141
387463693,4202690790,14333,3454875,1036
1100516449,1192936756,7151,3247208,823
1277586291,4668696167,9659,3267709,1041
1496636891,4509222223,5749,2967875,863
2831828892,1280534520,3327,2552666,594
1743221645,1768659022,20408,3584625,1282
3827108479,1801254767,4951,3013709,1151
1874648796,1105111284,18039,3620125,1328
1635340233,571330716,8695,3161709,1036
3604593867,3762015038,14300,3289125,1350
3897417111,2397779991,6150,2799083,638
1180493822,477274665,11102,3411375,1145
3283225023,1622508627,2988,2506417,567
